,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
OIL,0.014116238627666582,0.0166935851612419,0.010712814567507625,0.03517508080478796,0.008394265896531613,0.003979617447091307,0.089071602504827,1.7395404310581775,56.170792261688945
BULL,0.029894448279978354,0.0019163657247209466,0.013177484704221703,0.0073450623385520036,0.01354008278762136,0.014988521479603494,0.08086196531469786,1.5792087943193576,57.7500010560083
OLE3EURA  Index,0.008053884795241079,0.014063699982472064,0.014183531167909097,0.009679534912655774,0.018055227723918793,0.012999977249845918,0.07703585583204273,1.5044860774088473,59.25448713341715
UNC,0.01024485405607279,0.013559494016946476,0.02194357976778812,0.006563614923074918,0.01137922276975178,0.012295455537429176,0.07598622107106327,1.4839870400813342,60.73847417349848
ER1  Index,0.003164883143740242,0.014203053084338493,0.011571357252462283,0.019222059652333444,0.016336712446637106,0.010449832047905552,0.07494789762741712,1.46370890922992,62.2021830827284
NAPMPMI  Index,0.015984755219985936,0.004354671172039616,0.001304514237657229,0.018395158054827318,0.0073433225746846985,0.026315597144776874,0.07369801840397167,1.4392991604213126,63.64148224314972
UMCSENT,0.0012838779060398522,0.015295730078472444,0.02646084649675118,0.00979467741721733,0.007615913146226942,0.013009478506957719,0.07346052355166548,1.434660960522165,65.07614320367188
INFCE1,0.008375984127295047,0.006681722914339078,0.008149651857933086,0.02263905017003033,0.007406060698968267,0.019561321496269154,0.07281379126483496,1.4220304820152643,66.49817368568714
INF,0.008336894535686517,0.0006742167787286195,0.016069780412193774,0.00497453752152304,0.027560632168328443,0.014666040034985629,0.07228210145144602,1.411646746894728,67.90982043258187
FDTR  Index,0.004063180086061956,0.007455942978394666,0.021992436861540798,0.011893194809690425,0.01375982879343309,0.010380092240724234,0.06954467576984517,1.3581856828041428,69.26800611538602
OLE3JAPA  Index,0.013433557157793135,0.005027093106838015,0.008514902090427712,0.008188794324791623,0.008664141719830907,0.024662194703291007,0.06849068310297239,1.3376015369427874,70.6056076523288
EUGNEMUY  Index,0.025500103943014996,0.001654203128189764,0.018501182847720465,0.005540921652362451,0.006695820529916391,0.007068403682433584,0.06496063578363766,1.2686608211271206,71.87426847345591
USURTOT  Index,0.002819886945750947,0.015117743010686701,0.005035308004094379,0.015078368482485761,0.008094786621286838,0.01854875433889777,0.0646948474032024,1.2634700575069473,73.13773853096286
SX5E  Index,0.006229878465654617,0.00441151403323612,0.02027046365441707,0.026720573219637393,0.00024644149278667683,0.0015095318505842057,0.05938840271631609,1.159836858839478,74.29757538980235
EURGBP   Index,0.010200393237802004,0.01370686537655107,0.013690117881882102,0.0019274465188745412,0.010945830923603758,0.0056300889683194326,0.05610074290703291,1.0956298949925753,75.39320528479492
OLE3BRAZ  Index,0.003193073865178601,0.012765964554718127,0.011123958612335751,0.004772031581496785,0.015436817965415675,0.00852032317143329,0.055812169750578226,1.0899941518504916,76.4831994366454
EURUSD   Index,0.023041724132285293,0.011342597338923972,0.009723620988140582,0.00020726209929139755,0.010093916726367967,0.0002282226887575657,0.054637343973766773,1.0670501732900732,77.55024960993548
LEI CHNG  Index,0.006081317913063454,0.0019024689937748068,0.010019973876561809,0.006985430205913752,0.01999713218748118,0.009237986466370952,0.054224309643165956,1.05898374249406,78.60923335242954
.EURGBP10 U Index,0.005327156593732442,0.011745422066424092,0.0036074222434149495,0.005040851502432079,0.018582702146891845,0.009099955607369155,0.05340351016026457,1.042953786299871,79.65218713872942
EURJPY   Index,0.004542434134179718,0.007285923060262124,0.006382489751496953,0.01323314671268643,0.007920280508029173,0.012905792440589581,0.05227006660724398,1.0208179895772882,80.6730051283067
OLE3INDI  Index,0.011135089849213516,0.00535111284115192,0.010790731514356297,0.005817654372202521,0.0036071228305743735,0.015343169972384323,0.052044881379882946,1.0164201927884595,81.68942532109516
HSI  Index,0.0023803041729968714,0.0016450856274763915,0.0057718910197461165,0.02170142278314377,0.00034614485585566737,0.01582034479437401,0.047665193253592836,0.9308862587751561,82.62031157987032
ECMSM2Y  Index,0.00013241159257724078,0.00858565510435616,0.015787803281213902,0.006752555121917752,0.008011638504845674,0.007772938331141553,0.047043001936052285,0.9187350576933466,83.53904663756366
CS,0.015068611875443737,0.01824858453661805,0.002116750453713235,0.0032246285532370558,0.004316229966554948,0.0034881875109340015,0.04646299289650102,0.9074076632566745,84.44645430082033
SX7E  Index,0.017292049924660588,0.0040745859461179266,0.005430951065339336,0.001096485180078963,0.003297121847753658,0.009360390055868792,0.04055158401981926,0.7919597039034467,85.23841400472378
OLE3US  Index,0.007777239151051113,0.0051543015207451155,0.008672868798495836,0.0023106699876940914,0.015787988107070158,0.0006178928624981846,0.0403209604275545,0.7874556975555349,86.02586970227931
UMRTEMU   Index,0.01148668544117323,0.0020528712981221667,6.498576616144634e-05,0.008359027456277467,0.01517885655859501,0.0030399071591214084,0.04018233367945073,0.7847483606897863,86.8106180629691
INFE1,0.003864191398147848,0.0020466843231827948,0.0006617639134760482,0.019390162710500175,0.008338848065197356,0.005571574478404948,0.039873224888909174,0.7787115630615704,87.58932962603068
ER3  Index,0.009523957703941639,0.005441102102043626,0.0005041156395033745,0.001959795133561383,0.0016880728389870117,0.020141793303226574,0.03925883672126361,0.7667127550472507,88.35604238107793
BEAR,0.010833838267641137,0.0007588693990350627,0.014127265750766569,0.005362818575375378,0.006407263155545666,0.0008168383619446554,0.038306893510308464,0.7481216030194416,89.10416398409737
EUDR1T  Index,0.002296083994447643,0.014105774636491444,0.014821786930916556,0.0012163693396358326,0.002202468209432289,0.0014562523050590278,0.03609873541598279,0.704996968733899,89.80916095283126
ER2  Index,0.002108219973600034,0.004806287286431296,0.015056823286039852,0.0032017528718643346,0.0020621204721950753,0.008030133141148416,0.03526533703127901,0.6887209599431933,90.49788191277446
VIX  Index,0.003531458385827982,0.005287638844582404,0.002013971741136191,0.009595237094415388,0.0030952999664052377,0.010379581274244607,0.03390318730661181,0.6621186034953574,91.16000051626982
GPR,0.0058405537878972935,0.003116164653836518,0.002550959897692592,0.012350696073138026,0.006783215769075976,0.0026617603739818078,0.03330335055562221,0.6504039800796124,91.81040449634943
EUR009M  Index,0.0053903586231172085,0.00264703924767673,0.007511460222303867,0.006552560720592737,0.003440908156335354,0.007472283206880093,0.03301461017690599,0.6447649711392636,92.4551694674887
HCS,0.0035621903860846224,0.0038638942328186997,0.005523655202631767,0.00894702846967094,0.003881654183367653,0.006472318313066158,0.03225074078763984,0.6298468417993972,93.0850163092881
.EURGBP02 U Index,0.008646944046457801,0.0061133395533410516,0.0012783029474074696,0.003926355899353062,0.005724955603968861,0.002623296866215835,0.028313194916744083,0.5529478072142929,93.63796411650239
GJTB3MO  Index,0.0014761084700230785,0.002378395656712653,0.0028878519741104953,0.0034083392909412293,0.005569460780068276,0.011610189209910977,0.027330345381766707,0.5337530643820055,94.1717171808844
ER4  Index,0.006465707784756449,0.0011369292221287172,0.0010170765862548801,0.007314382448200889,0.006482364983195762,0.0026641833379793993,0.025080644362516096,0.48981710981593435,94.66153429070033
MOVE  Index,0.00632374067241099,0.004608213138356975,0.003708093885201709,0.003657141138471426,0.0035946905947806676,0.003146935729566416,0.025038815158788183,0.48900019860026683,95.1505344893006
INF_release,0.0059799741097789644,0.008735715986588217,0.002028274992825647,0.0035066747601076808,0.0009108950711713428,0.003522012237853946,0.024683547158325797,0.4820619260949302,95.63259641539553
NG1  Index,0.0035704035339132246,0.0010588362527375165,0.0006154327748651899,0.008498766333429627,0.007183928623564778,0.0019623479096321163,0.022889715428142453,0.4470289556148059,96.07962537101034
EUIPEMUY  Index,0.0051195716818888655,0.00407533333133845,0.0032819381528515516,0.003974334074691856,0.002587077136576676,0.0027935424124629015,0.0218317967898103,0.42636813676348834,96.50599350777382
CRY  Index,0.0018354082386167435,0.003034861069799908,0.0028673448311311886,0.0014396707856099205,0.000986528244362381,0.010407826290835332,0.02057163946035547,0.40175765977154043,96.90775116754537
GDP CQOQ Index,0.0024185568112419565,0.002336745400974813,0.0004846639663621263,0.00477108772207556,0.003922605563230959,0.006327359907891193,0.020261019371776608,0.3956913469671589,97.30344251451253
INJCJC  Index,0.004836329200912202,0.00536002450634047,0.001506688426600396,0.002787733801527019,0.002462474321317135,0.0030798288324169784,0.0200330790891142,0.3912397448133008,97.69468225932583
PMI_release,0.002300077349500907,0.0025363298408615544,0.002158542959592999,0.003860548814634715,0.0037746157107879986,0.004399351945414008,0.01902946662079218,0.37163950841174237,98.06632176773758
IP CHNG  Index,0.0020278742572675318,0.00024780089493664373,0.004248128239663688,0.0038096008012228908,0.006280872406036049,0.002335072205723381,0.01894934880485018,0.37007483262103086,98.4363966003586
VIX,0.004960739854257063,0.0016698615217348098,0.0023319703367051157,0.0028592614542924805,0.0012047625961053748,0.004227063164586068,0.017253658927680913,0.3369585417166187,98.77335514207522
EUUCEMU  Index,0.0034007665933004643,0.004935256612298167,0.002564073792951312,0.001087077527104911,0.0016932241773999174,0.0030102233542140307,0.016690622057268803,0.3259626084144728,99.09931775048969
CPTICHNG  Index,0.0017147792429475744,0.004286809352963234,0.0012991806225337947,0.0005955084664534228,0.00024051744594757386,0.0026761834414640046,0.010812978572309605,0.21117407656024767,99.31049182704993
NFP,0.0011743698134588365,0.0038467493869893204,0.0023719636080250877,0.0014641194540865226,0.0007120608164463628,0.0007033030051184205,0.01027256608412455,0.20061999033960617,99.51111181738953
CU_release,0.002198033143906752,0.001597578793131522,0.0012807415492484397,0.0035622299914165366,0.00046524573684296455,0.0007913195658579902,0.009895148780404206,0.1932491488958708,99.7043609662854
UN_release,0.0027954701676610387,0.0009646486517586575,0.0028798968638987354,0.0011957632842532165,0.0008444888531444236,0.0007569329635717582,0.00943720078428783,0.18430556831390768,99.88866653459931
NFP TCH  Index,0.0012866626116469517,1.512322324080551e-05,6.369522433983961e-05,0.0007193235068496297,0.0013052061252655637,0.00020618471233783422,0.0035961954036806245,0.07023256713439076,99.9588991017337
NFP_release,5.4900098418620096e-05,4.6448476530247973e-05,5.516469939651948e-05,0.0002688541368429371,0.0010684705341827026,0.0006106965670799845,0.0021045345124510117,0.0411008982662847,99.99999999999999
