,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
ECMSM2Y  Index,0.01303058155457627,0.022134663026425916,0.007708850854960678,0.004296250389569231,0.021348664464612366,0.0358365133426035,0.10435552363274796,1.6729898793303357,59.32697173763114
OLE3EURA  Index,0.00558929207642329,0.025736307745584903,0.01830118992025807,0.007481145162856091,0.023776115510396465,0.015725006364863226,0.09660905678038205,1.5488013343120137,60.87577307194316
UMRTEMU   Index,0.006846349011000929,0.020888851842169792,0.015824334686778987,0.003593108366280166,0.014258300792687478,0.03369462103425954,0.09510556573317688,1.5246979115311552,62.400470983474314
HSI  Index,0.011588261635408978,1.5084703134677821e-05,0.011473557179312357,0.025524132021298208,0.040914699253852896,0.0014117400266346958,0.09092747481964181,1.4577162744319503,63.858187257906266
ER2  Index,0.015200900699873978,0.018088705648551695,0.009196110351415777,0.023352569811969814,0.001215921850331476,0.021902474020831772,0.08895668238297452,1.4261212453809873,65.28430850328725
OIL,0.0005038404962168274,0.03510862654633123,0.004957909080372558,0.013169055648081785,0.032039050744455795,0.0029921475097001615,0.08877063002515835,1.4231385215076693,66.70744702479492
.EUR1030Y U Index,0.015202593048523796,0.009330174760527391,0.025554180868335805,0.012979384514611421,0.004270785233570626,0.020940175571980645,0.08827729399754969,1.4152295373679995,68.12267656216292
OLE3INDI  Index,0.02067584763647298,0.018442624377187914,0.004323489746438123,0.03240901435557962,0.007715468605359395,8.75121175354235e-05,0.08365395683857345,1.3411098740627803,69.4637864362257
NAPMPMI  Index,0.012826143548731064,0.01112086387835783,0.007110518013665188,0.020346506884625037,0.011144030318660434,0.020664130835244536,0.08321219347928407,1.3340276842234478,70.79781412044915
EUR009M  Index,0.0075839851051568985,0.03407033905386925,0.014877344481647015,0.0038628054317086935,0.0133746936917305,0.007663113996386528,0.08143228176049888,1.3054927855619394,72.10330690601108
EURGBP   Index,0.03461285152259781,0.018405442068541653,0.000485965260424414,0.009329658107176312,0.0074217982759371345,0.010177595436238172,0.0804333106709155,1.2894776436275441,73.39278454963863
ER1  Index,0.012601675396050022,0.010177870526624676,0.016286875318591083,0.0035277786386979323,0.018880183690782176,0.014451488300509165,0.07592587187125505,1.2172160207538856,74.61000057039251
BEAR,0.006746700676800099,0.010968106318832452,0.021609103704771298,0.009675265930345359,0.0037895640975211483,0.019229145647459995,0.07201788637573035,1.1545646156822056,75.76456518607472
.EURGBP10 U Index,0.018581110238449296,0.0012141898992589961,0.005459834604798931,0.017302650515557107,0.019018060177811692,0.009591805301793458,0.07116765073766948,1.1409339465234967,76.90549913259822
UNC,0.002129362873521142,0.014741621140488818,0.004683166366073343,0.01898997258796088,0.024450611721797084,0.005424834724249109,0.07041956941409037,1.1289409782579325,78.03444011085615
GPR,0.001880965171421372,0.017160814192145192,0.02623413650743193,0.013379981929148776,0.0016074461856233403,0.006061354993335896,0.0663246989791065,1.063293501666217,79.09773361252238
SX7E  Index,0.009338569775928328,0.008277681447549859,0.00654483681491468,0.00901058816860259,0.02281273682845917,0.006032540286544097,0.062016953321998726,0.9942332867758866,80.09196689929826
FDTR  Index,0.015433825969291425,0.008254420423395374,0.017084963421759365,0.006801523060462881,0.012341243296439588,0.0010938249733306647,0.061009801144679306,0.9780869886122106,81.07005388791046
GRZEEUEX  Index,0.007086858905588993,0.012839482453586761,0.0026969615369789915,0.012675660453775587,0.02267559593144895,0.002600607984638376,0.06057516726601765,0.9711190960186762,82.04117298392914
ER5  Index,0.022042312671531564,0.016959652358714897,0.003324029169231566,0.007538733662285734,0.007030100727363138,0.002494480656788027,0.05938930924591492,0.9521078506442913,82.99328083457344
LEI CHNG  Index,0.021273177533991695,0.0014754997138048695,0.002120858454604837,0.010635503989762467,0.01616811827703162,0.0069000945944738094,0.0585732525636693,0.9390251261000546,83.93230596067349
.EURGBP02 U Index,0.01886343557468743,0.0026174807732108714,0.010998519858911551,0.009062722934950454,0.004423292645720919,0.009403698039526997,0.05536914982700822,0.8876581139461677,84.81996407461966
CS,0.011481001975100592,0.005915443455893176,0.004803482654134494,0.01512506230097329,0.009330212837200943,0.008046120724874312,0.05470132394817681,0.8769517718423058,85.69691584646196
OLE3JAPA  Index,0.019440889079472546,0.002965333943921473,0.006320534044585002,0.012594125135269797,0.005154087929648507,0.0035037761945988155,0.04997874632749614,0.8012411214740934,86.49815696793605
OLE3US  Index,0.0012938830194498597,0.0024220419568081616,0.02366256497888425,0.0018179526848283384,0.013242937975771522,0.00568609951797418,0.04812548013371631,0.7715302304932758,87.26968719842932
EUDR1T  Index,0.008701403422505775,0.007621443303908866,0.004129121757566795,0.014922189740902352,0.008698676840732956,0.003519898535364263,0.04759273360098101,0.7629894314393504,88.03267662986867
EURJPY   Index,0.0008020089718257744,0.007013322254028629,0.009787612308096622,0.002755928610118493,0.010494006399403758,0.01664871069935453,0.0475015892428278,0.7615282381700318,88.7942048680387
OLE3BRAZ  Index,0.007396287310574111,0.005209532001841472,0.0002904083113443779,0.010244288953840573,0.017866806652491914,0.002407773890243586,0.04341509712033604,0.6960150796433043,89.49021994768201
EUGNEMUY  Index,0.007395429738710263,0.01006904104531046,0.0003838249972449127,0.02113446363424298,0.0002010269890377642,0.0023039431119998674,0.04148772951654625,0.6651162217521098,90.15533616943412
ER4  Index,0.012427707973820565,0.004016643729440655,0.008600876704865564,0.00869482969835772,0.006400695977748235,0.0011772772766439784,0.041318031360876716,0.6623956825118941,90.81773185194602
EUIPEMUY  Index,0.009895682069913342,0.012070097462060487,0.006676038548317415,0.005460363011190246,0.0007325838128002779,0.0035760085211725195,0.03841077342545429,0.615787578472462,91.43351943041849
ER3  Index,0.0037743623368387555,0.0032467421675146705,0.007186406426967125,0.0005246307761232893,0.008169747010149822,0.013678949653722123,0.03658083837131578,0.5864507238544011,92.01997015427288
CPTICHNG  Index,0.007388996961548373,0.006859238189010169,0.0041482082097842364,0.007845490020546105,0.004835569271784557,0.004832366892964621,0.035909869545638066,0.5756939951674234,92.59566414944031
