,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
TPX  Index,0.005243814271995486,0.014817901185305684,0.023251147187829075,0.014252041102421776,0.0030683642879955485,0.031084725648816126,247.21601110855084,0.6084179422001841,29.30308789867276
USGG30YR  Index,0.010983185439823583,0.02947457949503694,0.004097514503219043,0.001940970823246067,0.011595741723911215,0.011749971918189089,247.20512457039342,0.6083911495781621,29.91147904825092
OLE3CHIN  Index,0.009435497851235415,0.015021227837644502,0.0018492766708814428,0.017081019357908043,0.0007278903820670863,0.0038062111621636583,247.1014022742134,0.608135880893423,30.519614929144346
.USDJPY10 U Index,0.027735319606860785,0.0070010912232469765,0.019754818700272146,0.005278800256421114,0.0011107013373697204,8.488851694202057e-05,247.098835678191,0.6081295642998358,31.127744493444183
GUKG10  Index,0.00854579376360751,0.008060571830673966,0.011868978203397815,0.009331102928394645,0.02776133140728833,0.004145420318834661,246.98675615388498,0.6078537278229214,31.735598221267104
.EUR0210Y U Index,0.029950450147979677,0.014278897548584754,0.0014408432509981587,0.009242994079552957,0.0208611563177439,0.01785500003262798,246.92088150789564,0.6076916051659936,32.3432898264331
OIL,0.020326047898731332,0.016360364520733486,0.006153177074922893,0.0014781505347508629,0.0019015954655246172,0.0012106272534303923,246.91325101161664,0.6076728259177433,32.950962652350846
.USD1030Y U Index,0.009043310275595235,0.013347070558666019,0.011979281336146527,0.005287035986135318,0.016715024811025467,0.0049363134192225745,246.84434243526675,0.6075032365208644,33.55846588887171
EUIPEMUY  Index,0.006337120355860924,0.018455923420229784,0.00029449758480834407,0.019999173048036063,0.013299240293687993,0.0032747522402922524,246.73565447902746,0.6072357469582728,34.16570163582998
SX7E  Index,0.006035714957786245,0.010443497184766474,0.016098263530766918,0.010180473135059704,0.003635771773858014,0.0009536248393226891,246.71788838357963,0.6071920232075948,34.77289365903758
ER1  Index,0.0015561373424963305,0.020254127731572376,0.01808353866933532,0.011889155283304982,0.0003658946688117826,0.017481202007617165,246.59360363688512,0.6068861487236095,35.37977980776119
HSI  Index,0.0029751528686297645,0.01199707995129526,0.04022899010970691,0.007073348250390124,0.017608797764094557,0.014742001660135236,246.58134530615462,0.6068559800127544,35.98663578777394
US_1y_MA5,0.012988072754484872,0.0025558660168086716,0.004511401070033451,0.0006114225373716697,0.0151124821599786,0.01119993150570489,246.50329313025972,0.6066638875021226,36.593299675276064
GJGB5  Index,0.016712714776841373,0.01032285977620174,0.006548262998431533,0.008342574821114503,0.017968193375851323,0.0020717558295357138,246.45340202362948,0.6065411015858951,37.19984077686196
ER5  Index,0.018779253587126732,0.02087179385125637,0.019735440611839294,0.004007132723927498,0.0033797635696828365,0.0019157486967742443,246.32449863912817,0.6062238602729672,37.80606463713493
GRZEEUEX  Index,0.021411018932847973,0.02802147794921319,0.0037703759716295367,0.021360232487566997,0.005507166575572283,0.015062531435566915,246.24423718456183,0.6060263305547006,38.41209096768963
MOV1,0.01685583275717856,0.0023735187866935946,0.004006547490045923,0.010156296820836564,0.004103689373235056,0.009274302642323365,246.24404674722246,0.606025861873511,39.01811682956314
US_5y_MA20,0.0026935025715275926,0.011199682236285783,0.01700768840306974,0.019496983286237175,0.003204553921698902,0.008605000843621372,246.15490346681892,0.6058064732870645,39.62392330285021
IP CHNG  Index,0.0008655570266246412,0.015024310685658196,0.010208968911365714,0.005181381739060473,0.008199306013024172,0.007170923928505364,246.01027479871965,0.6054505308210666,40.229373833671275
US_5y_MA200,0.01641281567815516,0.02005683545044416,0.005100679619911042,0.018687826990879255,0.0038406909471866463,0.002168998033878588,246.00112193403945,0.6054280049050914,40.83480183857637
US_10y_MA10,0.038397852475968476,0.0038955551841980524,0.007206604200676683,0.001687847243980967,0.02927575327544531,0.015774971578711685,245.85791647047893,0.6050755650567958,41.43987740363316
UMRTEMU   Index,0.020031134948346668,0.010609744475287165,0.014253888081133453,0.0005906427640968537,0.004868456799137152,0.011944676945187254,245.83957670472054,0.6050304294586074,42.04490783309177
GBF5,0.004669147510331285,0.005495758564291478,0.01330568063361497,5.015821512955682e-05,0.0038834619624009592,0.018514023349055022,245.74969974226624,0.6048092352232404,42.64971706831501
.EURJPY02 U Index,0.0178437503381227,0.018467680875642278,0.01213050118500367,4.077495062347169e-05,0.012884393033958868,0.0009962649218221054,245.68614311001522,0.6046528173794529,43.254369885694466
EUGNEMUY  Index,0.008771436685542549,0.01049409807044274,0.006037175602038939,0.010153105076291956,0.011348486584316482,0.01931156141901652,245.5189365000415,0.604241308832307,43.85861119452677
USGG3M  Index,0.003803162186346787,0.01852018010578942,0.008408397939676831,0.008718364944026032,0.006348301335104838,9.942351691350744e-05,245.46466192888832,0.6041077348669852,44.46271892939376
BULL,0.024274428000203418,0.003117118717599747,0.009599530346547976,0.02852280399888344,0.0021229173327349713,0.029256559126531936,245.46258405671847,0.6041026210610304,45.06682155045479
US_10y_MA5,0.009169482815380966,0.013519395105700924,0.013839399194116087,0.01211018092748568,0.004722672287944204,0.009049024304328251,245.34755586504556,0.6038195276830618,45.670641078137855
US_3m_MA20,0.025756665901167833,0.015369343444434084,0.0030678483870559214,0.016191654643391163,0.004666688874370494,0.0007757512500930179,245.1911014561287,0.6034344811438247,46.27407555928168
GBF10,0.0019166782435577744,0.014785153020085486,0.0015247666091390123,0.0008958980212894255,0.012140027516108,0.014457671921828319,245.19037955175077,0.6034327044806785,46.87750826376236
SXXP  Index,0.011151733065357026,0.013018488006168621,0.04014865242581529,0.003612180532977234,0.018501291712032436,0.01161225655569909,245.02614109696623,0.6030285007956419,47.480536764558
US_3m_MA10,0.01366589244127488,0.002805063130997322,0.013949190655032985,0.015361704819794897,0.0026976021608427036,0.015692257020450927,245.01947052751524,0.6030120840024071,48.08354884856041
MOVE  Index,0.015605988150394498,0.003186733379830641,0.008731148783320536,0.011437983618697,0.0030017380108968987,0.0034137530521132393,244.89884455874324,0.6027152140571027,48.68626406261752
ED1  Index,0.005626600930418761,0.017104826105277336,0.00343237887328186,0.023498652509527103,0.004060706394535402,0.011380653290562003,244.83810927482492,0.6025657397722665,49.288829802389785
TED,0.005565210385522521,0.03587040258114078,0.012757680377253278,0.0031858065274447084,0.04098634353119785,0.0027199443139241963,244.60153877647502,0.6019835212697273,49.890813323659515
US_10y_MA20,0.020729136708000456,0.002976648031322617,0.00820128539935789,0.007276512324869787,0.0005573794531679886,0.005428749611151114,244.58424566869255,0.601940961578694,50.492754285238206
GBF3,0.015806813532244657,0.007281172603054756,0.01208910734433671,0.004200710761192442,0.0032908847061157405,0.0023426298769061685,244.2725930178479,0.6011739600254457,51.093928245263655
UMCSENT,0.020594526343011024,0.04456864101245033,0.0021299511491099632,0.02104799173432009,0.007602264229363756,0.009895192814189465,244.14280471407918,0.6008545408569763,51.69478278612063
OLE3EURA  Index,0.0029456507081972354,0.007417023805789338,0.0021217267728794445,0.006026245725331078,0.01218066095605068,0.014070731410111734,243.94557575299046,0.6003691449551907,52.29515193107582
INFCE1,0.01699254613116746,0.030045593282288355,0.004730373406825058,0.04147261863552429,0.004575563173922701,0.009250247641512301,243.57905374759247,0.5994671056281448,52.894619036703965
US_10y_MA15,0.010615349194696602,0.0014466979867410737,0.00020240075635454926,0.013148165668406289,0.0012273102283031994,0.016152333895292307,243.56577231539285,0.5994344189845404,53.49405345568851
NG1  Index,0.021432845289611098,0.00024912465643029053,0.005608209624183197,0.0031006691457223998,0.0004761580350554872,0.011922624000480633,243.2058640949238,0.5985486566995785,54.092602112388086
CCMP  Index,0.0024983648038999873,0.041861372128904804,0.03554287796002064,0.001742268301942706,0.014971230110457288,0.010492643421471909,242.96706008795286,0.5979609413576032,54.69056305374569
US_1y_MA20,0.009172062889728222,0.016098816381691174,0.0031190330680034304,0.004901650038987288,0.007431669726675973,0.0018088353088274503,242.82830502425895,0.597619454291519,55.28818250803721
