,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
TPX  Index,0.005243814271995486,0.014817901185305684,0.023251147187829075,0.014252041102421776,0.0030683642879955485,0.031084725648816126,0.0917179936843637,0.7759153286230086,44.39757182618866
GJGB30  Index,0.019673040971042832,0.0217385969910595,0.0031026211830930076,0.02366545583782004,0.011968231363604413,0.006407091590531961,0.08655503793715175,0.7322377867978981,45.129809612986556
.EURJPY10 U Index,0.01791251087594199,0.013313336839147682,0.018105203803571335,0.02081254574869885,0.01424596916471477,0.0012898631018081765,0.0856794295338828,0.7248303201201429,45.8546399331067
C 1  Index,0.00542992966117846,0.028864743574092452,0.005893662026024393,0.0041434203874006915,0.024128192909471765,0.016052340956913463,0.08451228951508122,0.7149565560433357,46.56959648915003
US_10y_MA50,0.009381311356554099,0.034661602250793566,0.012642289360573282,0.012775432603086912,0.014090099500991977,0.0009510940125892041,0.08450182908458904,0.7148680629566814,47.28446455210671
ED3  Index,0.0063916685226089644,0.009687109145468546,0.02084174278403146,0.022493959819897408,0.014573688326773058,0.009765507587385069,0.0837536761861645,0.7085388435884615,47.993003395695176
OLE3US  Index,0.020372260017352532,0.018994072714064832,0.014938966469122884,0.010720289782767343,0.01717844990862914,0.0005004064227472204,0.08270444531468395,0.6996625666035123,48.69266596229869
EUSA30   Index,0.003939840285297784,0.013510251744816808,0.02050740521470696,0.007409504464505449,0.011211915424254619,0.025280672715599913,0.08185958984918154,0.6925152634428022,49.38518122574149
OLE3JAPA  Index,0.021012371523289306,0.011405276983481427,0.011457401041896586,0.013249604426546678,0.016083855036584833,0.008435748806435977,0.08164425781823481,0.6906935988288762,50.07587482457037
EURCHF   Index,0.000919929641062917,0.02329135131939865,0.019761923162636214,0.015042204072256161,0.015907116300172094,0.006625061030435597,0.08154758552596164,0.6898757711549957,50.765750595725365
ECMSM1Y  Index,0.032707892342607583,0.024387719970847634,0.0012020904432717698,0.010249288510095487,0.003343200177431538,0.008771238251995663,0.08066142969624966,0.6823790754227668,51.44812967114813
EUSA10   Index,0.026677220801352607,0.018796804840429476,0.007314217506042427,0.002910937009926351,0.01789546797549707,0.006125309497021021,0.07971995763026896,0.6744144157292857,52.12254408687742
.USDEUR10 U Index,0.014351056603722143,0.018264373105242555,0.023450887887345256,3.330085285173828e-05,0.010760397703363057,0.012326723625169874,0.07918673977769462,0.6699035025628717,52.79244758944029
US_5y_MA50,0.004807942664922192,0.012827733692673114,0.0074351749548644845,0.023430741189985935,0.019154662057865274,0.010786721791793828,0.07844297635210483,0.6636114172304092,53.4560590066707
EUR001M  Index,0.016131900795965277,0.018724175250313925,0.006546066397602375,0.012881186113485606,0.009503014016520423,0.014418625549311143,0.07820496812319876,0.6615979166540428,54.117656923324745
USGG2YR  Index,0.01684698214154546,0.009878006755136623,0.013549014124657944,0.016928361869503583,0.004332000773133845,0.01543674350776554,0.07697110917174299,0.6511597241540202,54.768816647478765
UKX  Index,0.016453668132537798,0.010672475003192754,0.025746602863292913,0.002290900489832284,0.01777662251104394,0.0037250888402608527,0.07666535784016053,0.6485731308870747,55.41738977836584
.USDEUR02 U Index,0.020435940521844245,0.022743856212332814,0.008748649770013387,0.008664634063645963,0.009848063872040255,0.0054179433571295505,0.07585908779700622,0.6417522524491328,56.05914203081497
US_5y_MA5,0.02098315228210125,0.019151180964864404,0.006713595813586758,0.018764483734335875,0.007209296681988419,0.002064703953950711,0.0748864134308274,0.6335236277250239,56.692665658539994
ER2  Index,0.0011078346287831664,0.006819040980190039,0.018621090799570084,0.013163886964321136,0.019406354054808617,0.015106473118066788,0.07422468054573983,0.6279255038633056,57.320591162403296
GUKG30  Index,0.0009502179261322182,0.006313398611161015,0.0028621905214440326,0.03372533748634638,0.006153876242040207,0.022708194155014818,0.07271321494213867,0.6151388162853314,57.93572997868863
US_3y_MA200,0.01239733294864346,0.012344115932469707,0.011812081163135353,0.006384789296859622,0.010069532575667488,0.018333436284238815,0.07134128820101446,0.6035325987327601,58.53926257742139
USGG30YR  Index,0.010983185439823583,0.02947457949503694,0.004097514503219043,0.001940970823246067,0.011595741723911215,0.011749971918189089,0.06984196390342594,0.5908486241020089,59.1301112015234
GUKG10  Index,0.00854579376360751,0.008060571830673966,0.011868978203397815,0.009331102928394645,0.02776133140728833,0.004145420318834661,0.06971319845219692,0.5897592949159663,59.71987049643936
ER1  Index,0.0015561373424963305,0.020254127731572376,0.01808353866933532,0.011889155283304982,0.0003658946688117826,0.017481202007617165,0.06963005570313796,0.5890559243899961,60.30892642082936
ER5  Index,0.018779253587126732,0.02087179385125637,0.019735440611839294,0.004007132723927498,0.0033797635696828365,0.0019157486967742443,0.06868913304060698,0.5810959125364984,60.890022333365856
US_5y_MA200,0.01641281567815516,0.02005683545044416,0.005100679619911042,0.018687826990879255,0.0038406909471866463,0.002168998033878588,0.06626784672045484,0.5606123291596465,61.4506346625255
EUGNEMUY  Index,0.008771436685542549,0.01049409807044274,0.006037175602038939,0.010153105076291956,0.011348486584316482,0.01931156141901652,0.06611586343764919,0.5593265819023615,62.00996124442786
US_3m_MA20,0.025756665901167833,0.015369343444434084,0.0030678483870559214,0.016191654643391163,0.004666688874370494,0.0007757512500930179,0.06582795250051252,0.5568909146965203,62.56685215912438
ED1  Index,0.005626600930418761,0.017104826105277336,0.00343237887328186,0.023498652509527103,0.004060706394535402,0.011380653290562003,0.06510381810360247,0.5507648869022438,63.11761704602662
US_3m_MA10,0.01366589244127488,0.002805063130997322,0.013949190655032985,0.015361704819794897,0.0026976021608427036,0.015692257020450927,0.06417171022839371,0.5428794463332577,63.66049649235988
