,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
CRY  Index,0.005431251945441296,0.0011701032387995173,0.008668044475936516,0.003205708750953208,0.008316252814782472,0.0025098218475648293,0.02930118307347784,0.544059003261008,94.80575747060284
MOVE  Index,0.0025220196052742313,0.011946038658746655,0.0038651312037833183,7.27115900956577e-05,0.005664009102355869,0.0029849984002261066,0.027054908560481837,0.5023505893199542,95.3081080599228
EURJPY   Index,0.005510368610447124,0.0018939473959262562,0.0024706943998744897,0.0060718127202665055,0.0014678996897194568,0.00838472631047797,0.025799449126711803,0.47903944838551815,95.78714750830832
GJTB3MO  Index,0.001996583587364097,0.008041503818732847,0.006445512623392464,0.002161181552899452,0.002478964319352633,0.001504563691690642,0.022628309593432136,0.42015831005908083,96.2073058183674
VIX  Index,0.0040906613203345885,0.0008299456387481208,0.006058472648659132,0.0025786259865309257,0.00397599554392056,0.003971842858062315,0.021505543996255642,0.39931100399079755,96.6066168223582
EUGNEMUY  Index,0.0021017761948028597,0.00027441341588972423,0.002129948663375731,0.005978019578935673,0.003519882328727318,0.00703609105989194,0.021040131241623246,0.39066930516398607,96.99728612752219
EUUCEMU  Index,0.002086308410902218,0.003688010521196457,0.0005457304454677987,0.0021123286294939445,0.008506722159935283,0.001900542891766481,0.018839643058762182,0.3498110434189623,97.34709717094115
CU_release,0.001702307041975136,0.004812075268592309,0.006088096257242503,0.0028871883354141038,0.00169954564002053,0.001365891255657206,0.01855510379890179,0.34452777053130906,97.69162494147247
EUIPEMUY  Index,0.0004054678342304776,0.0005793883015592635,0.000421278630918518,0.0013926141327988773,0.012629353604802673,0.0006208372334127789,0.016048939737722586,0.2979937750365026,97.98961871650897
PMI_release,0.0013841381724352673,0.0011911257392507087,0.006206707777769378,0.00027832013710963536,0.0020491190992421313,0.004893780469699076,0.016003191395506194,0.29714432819318987,98.28676304470216
