,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
EUGNEMUY  Index,0.006359194875511514,0.00886931328870011,0.012882640164620667,0.000171100868579323,0.0010099389421639408,0.005950755621372607,0.035242943760948164,0.6034542342300564,91.57276491844932
HCS,0.002905301637286927,0.003272831011842849,0.0026203136548577,0.005358421930226082,0.0048559849098382775,0.014793641896225706,0.033806495040277544,0.5788583585670379,92.15162327701636
MOVE  Index,0.0006318719240627084,0.004109430182290812,0.002002544736009246,0.006815960671356757,0.007955174247287892,0.010971434905689479,0.03248641666669689,0.5562550570535171,92.70787833406987
CPTICHNG  Index,0.00685597037218943,0.0076812405630372485,0.008267093086974162,0.0007750622787632009,0.004727698412409875,0.002751228606765662,0.031058293320139582,0.5318017342457398,93.23968006831562
NG1  Index,0.008571701552838058,0.0061927146548377745,0.004189014938950051,0.006338213614784313,0.0012648933100024191,0.004278962081590259,0.030835500153002876,0.527986914434486,93.76766698275011
EURUSD   Index,0.0026989031617769958,0.0014105738574226982,0.00799127224618661,0.010951637973153105,0.0038999905484856535,0.0002982601428431847,0.027250637929868246,0.4666044061413205,94.23427138889143
CU_release,0.00853147140451844,0.0017665646029348225,0.004146716325921762,0.0011689711036771578,0.005428428803121055,0.0059804617044984625,0.0270226139446717,0.46270002061932153,94.69697140951075
GDP CQOQ Index,0.0011519191814550515,0.0033913085204632055,0.007466591513631019,0.008435430169832607,0.00170117071618072,0.004541854817950932,0.026688274919513533,0.45697523492126624,95.15394664443201
INF_release,0.006124382206450907,0.0006617697149680119,0.003877729100992182,0.007038712141369387,0.0035856625436383608,0.0047965890038610135,0.02608484471127986,0.44664288253064577,95.60058952696265
PMI_release,0.004401246284552777,0.007188360975974963,0.0048616487620574715,0.002634356480926247,0.003709642946804789,0.002697300136978751,0.025492555587295,0.43650129554570377,96.03709082250836
USURTOT  Index,0.004723081605963361,0.0003871314679123621,0.0016189620861295486,0.008942535499399074,0.003092292803051622,0.006119948519154207,0.024883951981610173,0.4260803606400009,96.46317118314836
IP CHNG  Index,0.006240097141965736,0.004849916612272143,0.0020337470844244534,0.006038653594818125,0.002069771438365444,0.0022600672444312957,0.023492253116277194,0.4022507231739915,96.86542190632235
GJTB3MO  Index,0.007227857036296169,0.0011318772523417906,0.00367495633152314,0.005355533861952987,0.00388994297509143,0.001668363210386254,0.022948530667591772,0.392940728636341,97.2583626349587
CRY  Index,0.00856039317668487,0.00326652972123919,0.0005351343970384998,0.00609420356364978,0.002456309251736656,0.0016451211656287627,0.02255769127597776,0.38624850430419766,97.64461113926289
EUUCEMU  Index,0.0009332757737828399,0.004608378073036053,0.0003156796206637376,0.004744493668266566,0.008070404357547438,0.0032256944726656374,0.02189792596596227,0.3749515430563657,98.01956268231926
VIX,0.001211653046317627,0.005909440930715852,0.002353642829481644,0.000502515119355887,0.002826883413193521,0.00854998244441648,0.02135411778348101,0.3656400805249384,98.3852027628442
EUIPEMUY  Index,0.0056793203921299065,0.0017370986298639922,0.0010823835944609574,0.0016855806102306296,0.006119374800581466,0.0035682477604361265,0.019872005787703078,0.34026232645530247,98.7254650892995
VIX  Index,0.004178839073745965,0.0025571021507624398,0.008018820584014414,0.0015301092867866571,0.0023080135472206154,0.001044501242622718,0.019637385885152812,0.3362450010414849,99.061710090341
CS,0.005582031161635874,0.0028386080601342724,0.00101083786978858,0.0037918087960953214,0.002258290154314136,0.0029493310268821297,0.018430907068850314,0.3155868302840992,99.3772969206251
INJCJC  Index,0.0026720956222473008,0.0006308915235158079,0.0016097937606241069,0.002337466138826536,0.0013852510917772638,0.0006541189397486982,0.009289617076739714,0.15906329497782,99.53636021560293
UN_release,0.0033073031069447254,0.0004489836505057348,0.0006325488721654203,0.0018410239355148086,0.0015275446093517278,0.0009096043545047071,0.008667008528987124,0.14840255769782446,99.68476277330075
NFP TCH  Index,0.001357054150511769,0.0008743998024391126,0.0015931450017074807,0.0012995120454785255,0.00048541504383536156,0.002373541033317356,0.007983067077289605,0.13669163571038107,99.82145440901112
NFP,0.00021873101182482725,8.082305498966391e-05,0.002124259072730048,0.001422922101875079,0.0017939164310498662,0.001883857366558572,0.007524509039028056,0.1288398855357607,99.95029429454688
NFP_release,0.0002735900472139987,0.0006115163350270514,9.78925178305795e-05,0.0009698833392050568,0.00042960478255344987,0.0005204263765959728,0.002902913398426109,0.049705705453143706,100.00000000000003
